text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
size a choto,positive,negative,0.6652932167053223,0.6652932167053223,0.33470678329467773
meat quality needs improvement,negative,positive,0.664925754070282,0.3350742757320404,0.664925754070282
meat er quantity ta barate hobe,negative,positive,0.6649207472801208,0.33507925271987915,0.6649207472801208
they didn t give what i ordered but food was good,positive,negative,0.6647758483886719,0.6647758483886719,0.3352242410182953
the packaging of the sauce was not good the sauce would have been fine if we had used scotch tape open the lid of the bowl in which the sauce has been placed and spread the sauce and mayo on the coating take care of it,positive,negative,0.6647628545761108,0.6647628545761108,0.33523714542388916
i got wings worth each that is not fair at all,negative,positive,0.6646556854248047,0.3353443145751953,0.6646556854248047
pasta was asss,negative,positive,0.6645961999893188,0.33540380001068115,0.6645961999893188
the size of the meat is very small so the price is high,positive,negative,0.6642850041389465,0.6642850041389465,0.3357149660587311
packaging not good not satisfied with the packaging,positive,negative,0.6641998887062073,0.6641998887062073,0.3358001410961151
see you not for mind,positive,negative,0.6641929149627686,0.6641929149627686,0.33580705523490906
chaichi small fish curry and dil fried fish eggs what do you want to do food was good,positive,negative,0.66412752866745,0.66412752866745,0.3358725309371948
less meat rice and oil are more,positive,negative,0.6640976071357727,0.6640976071357727,0.3359023928642273
you need to improve your burger more its very average,positive,negative,0.6640350818634033,0.6640350818634033,0.3359648585319519
discount or inflation or both clear reflection on size of meat pieces,negative,positive,0.6640064716339111,0.33599355816841125,0.6640064716339111
not bad but they don t give sauce they make a little amount of sauce pack specially for foodpanda this is very bad they should improve grill and chicken tandori is too much small compared to price,positive,negative,0.6639748215675354,0.6639748215675354,0.3360251784324646
you must be show the size of your beverage,negative,positive,0.6638912558555603,0.3361087441444397,0.6638912558555603
there was no label on the box and supplied in a local bag whereas earlier we got different one from the same restaurant thank you,positive,negative,0.6633661389350891,0.6633661389350891,0.3366338312625885
er agey jotodin nishi tikh silo kintu aj bhortar poriman kome gesey sad,negative,positive,0.6632810235023499,0.33671897649765015,0.6632810235023499
food quality is fair should be better,negative,positive,0.6631852984428406,0.3368147611618042,0.6631852984428406
nachos was good but baked pasta and chicken noodles didn t taste good they ruined the experience of baked pasta by spreading chili powder on top of the cheese i would not recommend,negative,positive,0.663120687007904,0.33687931299209595,0.663120687007904
valoi kharap na,positive,negative,0.6630715727806091,0.6630715727806091,0.33692842721939087
it is not clear whether it is beef or buffalo but kutum likes home food,positive,negative,0.6626598238945007,0.6626598238945007,0.33734017610549927
food over all ok but they don t give me vorta it s so sad thanks,negative,positive,0.6624687910079956,0.3375312089920044,0.6624687910079956
the naga burger was sweeter than a mild flavoured burger and the patty i think was a frozen food product of paragon or golden harvest,negative,positive,0.662391722202301,0.337608277797699,0.662391722202301
need to upgrade quality,negative,positive,0.6621300578117371,0.33786991238594055,0.6621300578117371
khichuri was fun before now it is not,negative,positive,0.6619133949279785,0.3380865752696991,0.6619133949279785
order mutton biryani with mutton liver and naan roti the mutton biryani was interesting but lacked good solid meat probably the small backs of khasi s head gave meat along with eggs rating kalija rating,negative,positive,0.6618623733520508,0.33813756704330444,0.6618623733520508
quantity of filling was less then usual,negative,positive,0.6617289185523987,0.3382711112499237,0.6617289185523987
no salad with kacchi,positive,negative,0.661644458770752,0.661644458770752,0.33835554122924805
can burgers be eaten cold,negative,positive,0.6615602374076843,0.3384397625923157,0.6615602374076843
ordered curd and phirni fairly good but not as thick and sweet as bogur curd phirni s paish test was good,positive,negative,0.6613795757293701,0.6613795757293701,0.3386203646659851
breast piece was too bony,positive,negative,0.6613509058952332,0.6613509058952332,0.33864906430244446
they should focus more on they re burgers,negative,positive,0.6613024473190308,0.3386975824832916,0.6613024473190308
cold and bit sour,negative,positive,0.661155104637146,0.3388449251651764,0.661155104637146
hi jomey bhai,positive,negative,0.6611074209213257,0.6611074209213257,0.3388926386833191
the red sauce taste was very bad i it s tasty and all but i would recommend you ordering it without any sauce but the cheese bites were pretty good and the chicken on the burger was juicy,negative,positive,0.6609514355659485,0.3390485942363739,0.6609514355659485
pasta was good but the packaging of the food was horrible it was almost all over the packet,positive,negative,0.6608175039291382,0.6608175039291382,0.33918246626853943
why was the order so late,positive,negative,0.6607194542884827,0.6607194542884827,0.33928048610687256
need to serve hot we received the fried cool not crispy,positive,negative,0.6602712869644165,0.6602712869644165,0.3397287130355835
wrong i like it depends on taste buds,positive,negative,0.6598153114318848,0.6598153114318848,0.34018465876579285
the burger was fine but the potato wadges were burned so much,negative,positive,0.6597916483879089,0.34020838141441345,0.6597916483879089
the chicken cheese burger was sooo good the thai chicken fries were good too but the quantity of fries was very less quite disappointing,positive,negative,0.6597880125045776,0.6597880125045776,0.34021201729774475
mishtir taste ektu o valo naa,negative,positive,0.6593835949897766,0.340616375207901,0.6593835949897766
long waiting time,negative,positive,0.6589393019676208,0.34106069803237915,0.6589393019676208
price salad drinks provide kora jai just roast ar polao deya,negative,positive,0.6588835120201111,0.34111645817756653,0.6588835120201111
normal chicken momos sauce was spicy,positive,negative,0.6586670279502869,0.6586670279502869,0.34133294224739075
there is relatively little food for the expensive price however the dish has a good flavour,negative,positive,0.6580735445022583,0.3419264853000641,0.6580735445022583
chicken borger was good but quality of barrel wings meat and taste was waste of money,negative,positive,0.658027708530426,0.34197235107421875,0.658027708530426
ager moto quality nai but the quantity is good bbq pasta tay tomato sauce er taste wings quite good,negative,positive,0.6579344868659973,0.3420655429363251,0.6579344868659973
aroh better korte hobeh apnader item eirokm dileh apnara kokono debloved korte parbenna,negative,positive,0.6578739881515503,0.3421259820461273,0.6578739881515503
khatir biriani changed the name i guess it was okayish,positive,negative,0.6578736901283264,0.6578736901283264,0.3421262502670288
meal served with a chunk of boney mutton,positive,negative,0.6576239466667175,0.6576239466667175,0.34237608313560486
pasta was dry inside but rice bowl was quite good,negative,positive,0.6574855446815491,0.3425144851207733,0.6574855446815491
cashew nut salad,negative,positive,0.6574738621711731,0.34252607822418213,0.6574738621711731
why you take container charge,positive,negative,0.6570502519607544,0.6570502519607544,0.342949777841568
deshi chicken jhal fry was actually jhal and that s how it should be,positive,negative,0.656967282295227,0.656967282295227,0.34303268790245056
beef kala bhuna,positive,negative,0.6566946506500244,0.6566946506500244,0.34330540895462036
want to cancel,negative,positive,0.6564962267875671,0.3435036838054657,0.6564962267875671
less quantity high price and average quality,positive,negative,0.6562837958335876,0.6562837958335876,0.34371620416641235
rice arrow kishu deoa jeto tk parson hoy na rice kom hoy khabar valo,positive,negative,0.6560717225074768,0.6560717225074768,0.3439283072948456
it was too late to deliver,positive,negative,0.6556353569030762,0.6556353569030762,0.34436461329460144
too much sauce,positive,negative,0.6554423570632935,0.6554423570632935,0.34455764293670654
quantity is very less but taste is good should increase more,negative,positive,0.6551110744476318,0.34488895535469055,0.6551110744476318
no it was fine for me,positive,negative,0.6548565030097961,0.6548565030097961,0.34514352679252625
poriman onk kom price er tulonay,positive,negative,0.6547139883041382,0.6547139883041382,0.34528598189353943
